playerID,idx,lgID,yearID,teamID,data_split,Batting_AtBats,Batting_Runs,Batting_BaseOnBalls,Batting_Hits,Batting_HomeRuns,Batting_Games,Batting_BattingAverage,Batting_PlateAppearances,Batting_OnBasePct,Batting_SlugPct,Batting_Doubles,Batting_Triples,Batting_RunsBattedIn,Batting_StolenBases,Batting_CaughtStealing,Batting_Strikeouts,Batting_IntentionalWalks,Batting_HitByPitch,Batting_SacrificeHits,Batting_Sacrifice_Flies,Batting_GroundedIntoDoublePlays
abnersh01,3,NL,1991,SDN,train,115,15,7,19,1,53,0.165,125,0.218,0.243,4,1,5,0,0,25,4,1,1,1,3
abnersh01,3,AL,1992,CHA,train,208,21,12,58,1,97,0.279,228,0.323,0.351,10,1,16,1,2,35,2,3,2,3,3
abreubo01,4,NL,1997,HOU,train,188,22,21,47,3,59,0.25,210,0.329,0.372,10,2,26,7,2,48,0,1,0,0,0
abreubo01,4,NL,1998,PHI,train,497,68,84,155,17,151,0.312,589,0.409,0.497,29,6,74,19,10,133,14,0,4,4,6
abreubo01,4,NL,1999,PHI,train,546,118,109,183,20,152,0.335,662,0.446,0.549,35,11,93,27,9,113,8,3,0,4,13
abreubo01,4,NL,2000,PHI,train,576,103,100,182,25,154,0.316,680,0.416,0.554,42,10,79,28,8,116,9,1,0,3,12
abreubo01,4,NL,2001,PHI,train,588,118,106,170,31,162,0.289,704,0.393,0.543,48,4,110,36,14,137,11,1,0,9,13
abreubo01,4,NL,2002,PHI,train,572,102,104,176,20,157,0.308,685,0.413,0.521,50,6,85,31,12,117,9,3,0,6,11
abreubo01,4,NL,2003,PHI,train,577,99,109,173,20,158,0.3,695,0.409,0.468,35,1,101,22,9,126,13,2,0,7,13
abreubo01,4,NL,2004,PHI,train,574,118,127,173,30,159,0.301,713,0.428,0.544,47,1,105,40,5,116,10,5,0,7,5
abreubo01,4,NL,2005,PHI,train,588,104,117,168,24,162,0.286,719,0.405,0.474,37,1,102,31,9,134,15,6,0,8,7
abreubo01,4,NL,2006,PHI,train,339,61,91,94,8,98,0.277,438,0.427,0.434,25,2,65,20,4,86,5,2,0,6,8
abreubo01,4,AL,2007,NYA,train,605,123,84,171,16,158,0.283,699,0.369,0.445,40,5,101,25,8,115,0,3,0,7,11
abreubo01,4,AL,2008,NYA,train,609,100,73,180,20,156,0.296,684,0.371,0.471,39,4,100,22,11,109,2,1,0,1,14
abreubo01,4,AL,2009,LAA,train,563,96,94,165,15,152,0.293,667,0.39,0.435,29,3,103,30,8,113,7,1,0,9,15
abreubo01,4,AL,2010,LAA,train,573,88,87,146,20,154,0.255,667,0.352,0.435,41,1,78,24,10,132,3,2,0,5,13
abreubo01,4,AL,2011,LAA,train,502,54,78,127,8,142,0.253,585,0.353,0.365,30,1,60,21,5,113,5,1,1,3,8
abreujo02,5,AL,2014,CHA,train,556,80,51,176,36,145,0.317,622,0.383,0.581,35,2,107,3,1,131,15,11,0,4,14
abreujo02,5,AL,2015,CHA,train,613,88,39,178,30,154,0.29,668,0.347,0.502,34,3,101,0,0,140,11,15,0,1,16
abreujo02,5,AL,2016,CHA,train,624,67,47,183,25,159,0.293,695,0.353,0.468,32,1,100,0,2,125,7,15,0,9,21
abreujo02,5,AL,2017,CHA,train,621,95,35,189,33,156,0.304,675,0.354,0.552,43,6,102,3,0,119,6,15,0,4,21
abreujo02,5,AL,2018,CHA,train,499,68,37,132,22,128,0.265,553,0.325,0.473,36,1,78,2,0,109,7,11,0,6,14
ackledu01,6,AL,2011,SEA,train,333,39,40,91,6,90,0.273,376,0.348,0.417,16,7,36,6,0,79,1,0,0,3,3
ackledu01,6,AL,2012,SEA,train,607,84,59,137,12,153,0.226,668,0.294,0.328,22,2,50,13,3,124,7,0,1,1,3
ackledu01,6,AL,2013,SEA,train,384,40,37,97,4,113,0.253,427,0.319,0.341,18,2,31,2,3,72,1,1,4,1,6
ackledu01,6,AL,2014,SEA,train,502,64,32,123,14,143,0.245,542,0.293,0.398,27,4,65,8,4,90,1,3,3,2,10
ackledu01,6,AL,2015,SEA,train,186,22,14,40,6,85,0.215,207,0.27,0.366,8,1,19,2,2,38,0,1,3,3,3
adairje01,7,AL,1961,BAL,train,386,41,35,102,9,133,0.264,428,0.326,0.394,21,1,37,5,2,51,4,2,1,4,6
adairje01,7,AL,1962,BAL,train,538,67,27,153,11,139,0.284,574,0.319,0.414,29,4,48,7,7,77,1,2,4,3,15
adairje01,7,AL,1963,BAL,train,382,34,9,87,6,109,0.228,401,0.246,0.346,21,3,30,3,3,51,2,2,3,5,17
adairje01,7,AL,1964,BAL,train,569,56,28,141,9,155,0.248,605,0.283,0.341,20,3,47,3,2,72,10,1,4,3,20
adairje01,7,AL,1965,BAL,train,582,51,35,151,7,157,0.259,625,0.303,0.351,26,3,66,6,4,65,7,2,4,2,26
adamsbo03,8,NL,1946,CIN,train,311,35,18,76,4,94,0.244,346,0.292,0.344,13,3,24,16,0,32,0,3,14,0,7
adamsbo03,8,NL,1947,CIN,train,217,39,25,59,4,81,0.272,253,0.358,0.396,11,2,20,9,0,23,0,4,7,0,2
adamsbo03,8,NL,1948,CIN,train,262,33,25,78,1,87,0.298,295,0.361,0.408,20,3,21,6,0,23,0,1,7,0,5
adamsbo03,8,NL,1949,CIN,train,277,32,26,70,0,107,0.253,308,0.317,0.325,16,2,25,4,0,36,0,0,5,0,6
adamsbo03,8,NL,1950,CIN,train,348,57,43,98,3,115,0.282,394,0.361,0.414,21,8,25,7,0,29,0,0,3,0,2
adamsbo03,8,NL,1951,CIN,train,403,57,43,107,5,125,0.266,450,0.338,0.357,12,5,24,4,10,40,0,1,3,0,6
adamsbo03,8,NL,1952,CIN,train,637,85,49,180,6,154,0.283,694,0.334,0.363,25,4,48,11,9,67,0,0,8,0,15
adamsbo03,8,NL,1953,CIN,train,607,99,58,167,8,150,0.275,677,0.338,0.357,14,6,49,3,2,67,0,0,12,0,7
adamsbo03,8,NL,1954,CIN,train,390,69,55,105,3,110,0.269,454,0.362,0.387,25,6,23,2,5,46,0,3,4,2,4
adamsbo03,8,NL,1955,CIN,train,150,23,20,41,2,64,0.273,176,0.368,0.413,11,2,20,2,0,21,1,3,2,1,3
adamsbo03,8,AL,1956,BAL,train,111,19,25,25,0,41,0.225,143,0.362,0.297,6,1,7,1,1,15,0,0,5,2,1
adamsbo03,8,NL,1957,CHN,train,187,21,17,47,1,60,0.251,211,0.32,0.342,10,2,10,0,3,28,0,2,5,0,2
adamsbo03,8,NL,1958,CHN,train,96,14,6,27,0,62,0.281,105,0.324,0.406,4,4,4,2,0,15,0,0,3,0,2
adamsgl01,9,AL,1977,MIN,test,269,32,18,91,6,95,0.338,290,0.376,0.468,17,0,49,0,2,30,3,0,0,3,5
adamsgl01,9,AL,1978,MIN,test,310,27,17,80,7,116,0.258,329,0.297,0.39,18,1,35,0,1,32,0,0,2,0,10
adamsgl01,9,AL,1979,MIN,test,326,34,25,98,8,119,0.301,361,0.35,0.42,13,1,50,2,2,27,0,3,1,6,3
adamsgl01,9,AL,1980,MIN,test,262,32,15,75,6,99,0.286,287,0.32,0.412,11,2,38,2,4,26,1,0,6,4,11
adamsgl01,9,AL,1981,MIN,test,220,13,20,46,2,72,0.209,242,0.273,0.282,10,0,24,0,1,26,4,0,0,2,10
adamsma01,10,NL,2012,SLN,train,86,8,5,21,2,27,0.244,91,0.286,0.384,6,0,13,0,0,24,0,0,0,0,3
adamsma01,10,NL,2013,SLN,train,296,46,23,84,17,108,0.284,319,0.335,0.503,14,0,51,0,1,80,0,0,0,0,9
adamsma01,10,NL,2014,SLN,train,527,55,26,152,15,142,0.288,563,0.321,0.457,34,5,68,3,2,114,5,3,0,7,9
adamsma01,10,NL,2015,SLN,train,175,14,10,42,5,60,0.24,186,0.28,0.377,9,0,24,1,0,41,1,0,0,1,1
adamsma01,10,NL,2016,SLN,train,297,37,25,74,16,118,0.249,327,0.309,0.471,18,0,54,0,1,81,1,2,0,3,5
adamssp01,11,NL,1923,CHN,train,311,40,26,90,4,95,0.289,352,0.346,0.367,12,0,35,20,19,10,0,1,14,0,0
adamssp01,11,NL,1924,CHN,train,418,66,40,117,1,117,0.28,473,0.344,0.337,11,5,27,15,17,20,0,1,14,0,0
adamssp01,11,NL,1925,CHN,train,627,95,44,180,2,149,0.287,687,0.341,0.368,29,8,48,26,12,15,0,7,9,0,0
adamssp01,11,NL,1926,CHN,train,624,95,52,193,0,154,0.309,700,0.367,0.375,35,3,39,27,0,27,0,5,19,0,0
adamssp01,11,NL,1927,CHN,train,647,100,42,189,0,146,0.292,705,0.335,0.34,17,7,49,26,0,26,0,0,16,0,0
adamssp01,11,NL,1928,PIT,train,539,91,64,149,0,135,0.276,628,0.357,0.325,14,6,38,8,0,18,0,4,21,0,0
adamssp01,11,NL,1929,PIT,train,196,37,15,51,0,74,0.26,217,0.316,0.311,8,1,11,3,0,5,0,1,5,0,0
adamssp01,11,NL,1930,SLN,train,570,98,45,179,0,137,0.314,631,0.365,0.409,36,9,55,7,0,27,0,1,15,0,0
adamssp01,11,NL,1931,SLN,train,608,97,42,178,1,143,0.293,658,0.34,0.39,46,5,40,16,0,24,0,2,6,0,0
adamssp01,11,NL,1932,SLN,train,127,22,14,35,0,31,0.276,142,0.352,0.315,3,1,13,0,0,5,0,1,0,0,0
adcocjo01,12,NL,1950,CIN,train,372,46,24,109,8,102,0.293,399,0.336,0.406,16,1,55,2,0,24,0,0,3,0,12
adcocjo01,12,NL,1951,CIN,train,395,40,24,96,10,113,0.243,422,0.288,0.38,16,4,47,1,2,29,0,1,2,0,25
adcocjo01,12,NL,1952,CIN,train,378,43,23,105,13,117,0.278,403,0.321,0.46,22,4,52,1,4,38,0,1,1,0,10
adcocjo01,12,NL,1953,ML1,train,590,71,42,168,18,157,0.285,640,0.334,0.453,33,6,80,3,2,82,0,2,6,0,22
adcocjo01,12,NL,1954,ML1,train,500,73,44,154,23,133,0.308,562,0.365,0.52,27,5,87,1,4,58,0,3,11,4,7
adcocjo01,12,NL,1955,ML1,train,288,40,31,76,15,84,0.264,324,0.339,0.469,14,0,45,0,2,44,3,2,2,1,13
adcocjo01,12,NL,1956,ML1,train,454,76,32,132,38,137,0.291,500,0.337,0.597,23,1,103,1,0,86,6,1,11,2,11
adcocjo01,12,NL,1957,ML1,train,209,31,20,60,12,65,0.287,231,0.351,0.541,13,2,38,0,0,51,3,1,0,1,7
adcocjo01,12,NL,1958,ML1,train,320,40,21,88,19,105,0.275,349,0.317,0.506,15,1,54,0,0,63,1,1,2,5,14
adcocjo01,12,NL,1959,ML1,train,404,53,32,118,25,115,0.292,444,0.339,0.535,19,2,76,0,0,77,6,0,2,6,8
adcocjo01,12,NL,1960,ML1,train,514,55,46,153,25,138,0.298,570,0.354,0.5,21,4,91,2,2,86,7,1,5,4,13
adcocjo01,12,NL,1961,ML1,train,562,77,59,160,35,152,0.285,629,0.354,0.507,20,0,108,2,1,94,4,2,4,2,22
adcocjo01,12,NL,1962,ML1,train,391,48,50,97,29,121,0.248,447,0.333,0.506,12,1,78,2,0,91,8,1,2,3,18
adcocjo01,12,AL,1963,CLE,train,283,28,30,71,13,97,0.251,317,0.32,0.42,7,1,49,1,2,53,4,0,1,3,7
adcocjo01,12,AL,1964,LAA,train,366,39,48,98,21,118,0.268,415,0.352,0.475,13,0,64,0,2,61,4,0,0,1,13
adcocjo01,12,AL,1965,CAL,train,349,30,37,84,14,122,0.241,387,0.315,0.401,14,0,47,2,2,74,3,1,0,0,10
adcocjo01,12,AL,1966,CAL,train,231,33,31,63,18,83,0.273,265,0.355,0.576,10,3,48,2,2,48,6,0,0,3,11
agbaybe01,13,NL,1999,NYN,train,276,42,32,79,14,101,0.286,314,0.363,0.525,18,3,42,6,4,60,4,3,0,3,8
agbaybe01,13,NL,2000,NYN,train,350,59,54,101,15,119,0.289,414,0.391,0.477,19,1,60,5,5,68,2,7,0,3,6
agbaybe01,13,NL,2001,NYN,train,296,28,36,82,6,91,0.277,339,0.364,0.399,14,2,27,4,5,73,0,5,1,1,11
agbaybe01,13,NL,2002,COL,train,117,10,10,24,4,48,0.205,128,0.266,0.35,5,0,19,1,0,35,0,0,0,1,4
ageeto01,14,AL,1966,CHA,train,629,98,41,172,22,160,0.273,689,0.326,0.447,27,8,86,44,18,127,3,10,5,4,17
ageeto01,14,AL,1967,CHA,train,529,73,44,124,14,158,0.234,584,0.302,0.371,26,2,52,28,10,129,5,8,1,2,14
ageeto01,14,NL,1968,NYN,train,368,30,15,80,5,132,0.217,391,0.255,0.307,12,3,17,13,8,103,3,4,3,1,8
ageeto01,14,NL,1969,NYN,train,565,97,59,153,26,149,0.271,635,0.342,0.464,23,4,76,12,9,137,2,3,6,2,5
ageeto01,14,NL,1970,NYN,train,636,107,55,182,24,153,0.286,696,0.344,0.469,30,7,75,31,15,156,3,2,1,2,11
ageeto01,14,NL,1971,NYN,train,425,58,50,121,14,113,0.285,482,0.362,0.428,19,0,50,28,6,84,2,2,4,1,12
ageeto01,14,NL,1972,NYN,train,422,52,53,96,13,114,0.227,483,0.317,0.374,23,0,47,8,9,92,6,4,1,3,18
ageeto01,14,NL,1973,HOU,train,204,30,16,48,8,83,0.235,221,0.294,0.397,5,2,15,2,5,55,1,1,0,0,4
